 prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#>
prefix owl: <http://www.w3.org/2002/07/owl#>
select * where {
?a0 rdf:type ?C0.
?C3 owl:disjointWith ?C5.
?p0 rdfs:range ?C1.
?C0 rdfs:subClassOf ?C2.
?C2 rdfs:subClassOf ?C3.
?C1 rdfs:subClassOf ?C5.
?a0 ?p0 ?a1.
}
a0,C0,C3,C5,p0,C1,C2,a1
http://purl.org/spar/c4o,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://orcid.org/0000-0001-5506-523X
http://purl.org/spar/biro,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://orcid.org/0000-0003-0530-4305
http://purl.org/spar/biro,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://orcid.org/0000-0001-5506-523X
http://purl.org/spar/pro,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://orcid.org/0000-0003-0530-4305
http://purl.org/spar/pro,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://orcid.org/0000-0001-5506-523X
http://www.essepuntato.it/2012/04/tvc,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://orcid.org/0000-0003-0530-4305
http://data.semanticweb.org/ns/swc/ontology,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://data.semanticweb.org/person/sean-bechhofer
http://data.semanticweb.org/ns/swc/ontology,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://kantenwerk.org/metadata/foaf.rdf#me
http://data.semanticweb.org/ns/swc/ontology,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://tomheath.com/id/me
http://data.semanticweb.org/ns/swc/ontology,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://plus.google.com/117822622810723317855
http://data.semanticweb.org/ns/swc/ontology,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://plus.google.com/104562438783848730256
http://data.semanticweb.org/ns/swc/ontology,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://plus.google.com/101452739292831400665
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://data.semanticweb.org/person/aldo-gangemi
http://def.seegrid.csiro.au/isotc211/iso19156/2011/observation,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://orcid.org/0000-0002-3884-3420
http://def.seegrid.csiro.au/isotc211/iso19115/2003/metadata,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://orcid.org/0000-0002-3884-3420
http://def.seegrid.csiro.au/isotc211/iso19108/2002/temporal,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://orcid.org/0000-0002-3884-3420
http://def.seegrid.csiro.au/isotc211/iso19109/2005/feature,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://orcid.org/0000-0002-3884-3420
http://reference.data.gov.uk/def/intervals,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://plus.google.com/115711242755776850292
http://purl.org/dc/dcam/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://purl.org/dc/aboutdcmi#DCMI
http://purl.org/dc/dcam/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://plus.google.com/117927624031668323569
http://purl.org/dc/dcam/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://plus.google.com/106477499652657442659
http://www.linkedmodel.org/schema/dtype,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/ralphhodgson
http://open-services.net/ns/asset#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://open-services.net/bin/view/Main/OslcCore
http://purl.org/twc/ontology/cdm.owl#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://tw.rpi.edu/instances/TimLebo
http://purl.org/twc/ontology/cdm.owl#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://tw.rpi.edu/web/person/TimLebo
http://purl.org/spar/datacite,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://plus.google.com/102826151845190952310
http://purl.org/spar/datacite,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://orcid.org/0000-0003-0530-4305
http://purl.org/spar/datacite,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://orcid.org/0000-0001-5506-523X
http://ns.inria.fr/ast/sql#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Olivier Corby
http://ns.inria.fr/ast/sql#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Corentin Follenfant
http://ns.inria.fr/ast/sql#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://www-sop.inria.fr/members/Olivier.Corby/
http://ns.inria.fr/ast/sql#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://google.com/+CorentinFollenfant
http://spinrdf.org/sp,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://plus.google.com/106969429416107454583
http://vocab.resc.info/incident,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://nl.linkedin.com/in/bartvanleeuwen76
http://www.eclap.eu/schema/eclap/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://www.disit.dinfo.unifi.it/bellini
http://www.eclap.eu/schema/eclap/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://www.disit.dinfo.unifi.it/nesi
http://www.w3.org/ns/oa#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://plus.google.com/102826151845190952310
http://www.w3.org/ns/oa#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://data.semanticweb.org/person/robert-sanderson
http://www.w3.org/ns/oa#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://data.semanticweb.org/person/herbert-van-de-sompel
http://www.w3.org/ns/oa#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,b114
http://www.w3.org/ns/oa#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,b115
http://www.w3.org/ns/oa#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,b116
http://purl.org/co,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://plus.google.com/102826151845190952310
http://purl.org/ontology/wo/core#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://smiy.wordpress.com/
http://data.press.net/ontology/tag/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://uk.linkedin.com/in/pauliharman
http://data.press.net/ontology/tag/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://data.semanticweb.org/person/jarred-mcginnis
http://data.press.net/ontology/tag/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://plus.google.com/117790372940620323498
http://purl.org/swan/2.0/discourse-relationships/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://www.hcklab.org/foaf.rdf#me
http://purl.org/swan/2.0/discourse-relationships/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://plus.google.com/102826151845190952310
http://purl.org/ontology/rec/core#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://dbtune.org/last-fm/kurtjx
http://purl.org/ontology/rec/core#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://smiy.wordpress.com/
http://purl.org/ontology/olo/core#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://lov.linkeddata.es/dataset/lov/lov.rdf#SamerAbdallah
http://purl.org/ontology/olo/core#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://smiy.wordpress.com/
http://purl.org/ontology/similarity/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://moustaki.org/foaf.rdf#moustaki
http://purl.org/ontology/similarity/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://kurtisrandom.com/foaf.rdf#kurtjx
http://purl.org/ontology/similarity/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://dbtune.org/last-fm/kurtjx
http://purl.org/ontology/similarity/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://data.semanticweb.org/person/yves-raimond
http://purl.org/ontology/similarity/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://smiy.wordpress.com/
http://data.press.net/ontology/asset/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://uk.linkedin.com/in/pauliharman
http://data.press.net/ontology/asset/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://data.semanticweb.org/person/jarred-mcginnis
http://data.press.net/ontology/asset/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://plus.google.com/117790372940620323498
http://semweb.mmlab.be/ns/stoptimes#Ontology,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://pieter.pm/#me
http://semweb.mmlab.be/ns/stoptimes#Ontology,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://pietercolpaert.be/#me
http://www.oegov.org/core/owl/cc,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://topquadrant.com/
http://zbw.eu/namespaces/zbw-extensions,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://viaf.org/viaf/229392479
http://www.ontologydesignpatterns.org/cp/owl/participation.owl,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://data.semanticweb.org/person/valentina-presutti
http://www.ontologydesignpatterns.org/cp/owl/participation.owl,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://data.semanticweb.org/person/aldo-gangemi
http://data.lirmm.fr/ontologies/oan,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://google.com/+JulienPlu
http://data.lirmm.fr/ontologies/oan,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://orcid.org/0000-0002-0010-0058
http://purl.org/umu/uneskos,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://www.um.es/docencia/pastor/
http://purl.org/umu/uneskos,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,b117
http://purl.org/iso25964/skos-thes,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://google.com/+AntoineIsaac
http://purl.org/iso25964/skos-thes,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://be.linkedin.com/in/johan-de-smedt-7680475
http://purl.org/iso25964/skos-thes,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,b118
http://purl.org/iso25964/skos-thes,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,b119
http://simile.mit.edu/2003/10/ontologies/vraCore3#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://github.com/afs
http://www.ics.forth.gr/isl/MarineTLO/v4/marinetlo.owl,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://users.ics.forth.gr/~tzitzik/
http://www.ics.forth.gr/isl/MarineTLO/v4/marinetlo.owl,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Carlo Allocca
http://www.ics.forth.gr/isl/MarineTLO/v4/marinetlo.owl,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://users.ics.forth.gr/~marketak/pages/aboutme.html
http://www.ics.forth.gr/isl/MarineTLO/v4/marinetlo.owl,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Nikos Minadakis
http://www.ics.forth.gr/isl/MarineTLO/v4/marinetlo.owl,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Chrysoula Bekiari
http://www.ics.forth.gr/isl/MarineTLO/v4/marinetlo.owl,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://users.ics.forth.gr/~fafalios/
